ele,time,_lat,_lon
949.3,2019-02-17T13:43:02Z,42.09503690,-3.69286008
937.8,2019-02-17T14:11:31Z,42.09507900,-3.69306747
936.3,2019-02-17T14:11:35Z,42.09511914,-3.69302318
932.1,2019-02-17T14:19:33Z,42.09503932,-3.69306649
934.2,2019-02-17T14:19:37Z,42.09507912,-3.69301922
938.9,2019-02-17T14:20:31Z,42.09525809,-3.69321836
940.4,2019-02-17T14:20:49Z,42.09515142,-3.69307334
942.3,2019-02-17T14:20:58Z,42.09512863,-3.69280242
940.6,2019-02-17T14:21:05Z,42.09508374,-3.69277040
940.6,2019-02-17T14:21:51Z,42.09502769,-3.69279077
946.2,2019-02-17T14:22:04Z,42.09506375,-3.69275050
943.4,2019-02-17T14:27:33Z,42.09500929,-3.69278009
941.8,2019-02-17T14:27:35Z,42.09501059,-3.69284495
940.6,2019-02-17T14:27:37Z,42.09502271,-3.69290551
940.6,2019-02-17T14:27:40Z,42.09504285,-3.69297813
936.4,2019-02-17T14:29:11Z,42.09526639,-3.69283447
936.4,2019-02-17T14:29:35Z,42.09540564,-3.69297343
936.4,2019-02-17T14:29:38Z,42.09530680,-3.69299797
934.4,2019-02-17T14:29:41Z,42.09525335,-3.69300489
935.5,2019-02-17T14:31:06Z,42.09503234,-3.69290272
938.5,2019-02-17T14:31:12Z,42.09500890,-3.69284388
940.1,2019-02-17T14:39:12Z,42.09498897,-3.69283307
938.3,2019-02-17T14:59:31Z,42.09504710,-3.69286958
932.3,2019-02-17T15:03:36Z,42.09506895,-3.69289108
935.1,2019-02-17T15:11:51Z,42.09504297,-3.69284589
933.8,2019-02-17T15:14:09Z,42.09507762,-3.69280556
935.3,2019-02-17T15:15:52Z,42.09509194,-3.69284602
940.9,2019-02-17T15:16:47Z,42.09507320,-3.69287343
945.1,2019-02-17T15:17:06Z,42.09504060,-3.69294671
945.1,2019-02-17T15:17:09Z,42.09501996,-3.69300981
945.1,2019-02-17T15:17:32Z,42.09505228,-3.69305273
946.4,2019-02-17T15:18:10Z,42.09503218,-3.69311611
946.4,2019-02-17T15:18:13Z,42.09489852,-3.69325627
946.4,2019-02-17T15:18:15Z,42.09482692,-3.69333550
944.7,2019-02-17T15:18:18Z,42.09474235,-3.69342473
944.7,2019-02-17T15:18:20Z,42.09470097,-3.69347486
944.7,2019-02-17T15:18:22Z,42.09466213,-3.69352126
944.7,2019-02-17T15:18:24Z,42.09460729,-3.69355960
944.7,2019-02-17T15:18:26Z,42.09456089,-3.69358507
946.5,2019-02-17T15:18:29Z,42.09448359,-3.69362387
946.5,2019-02-17T15:18:31Z,42.09442975,-3.69364738
946.5,2019-02-17T15:18:33Z,42.09438230,-3.69367582
946.5,2019-02-17T15:18:36Z,42.09434418,-3.69371160
946.5,2019-02-17T15:18:41Z,42.09431736,-3.69376332
946.5,2019-02-17T15:18:44Z,42.09428184,-3.69381378
946.5,2019-02-17T15:18:47Z,42.09423264,-3.69387818
946.5,2019-02-17T15:18:49Z,42.09419320,-3.69392418
946.5,2019-02-17T15:18:51Z,42.09415173,-3.69397723
946.5,2019-02-17T15:18:54Z,42.09409627,-3.69404324
946.5,2019-02-17T15:18:57Z,42.09404570,-3.69408862
946.5,2019-02-17T15:19:01Z,42.09400144,-3.69413058
935.1,2019-02-17T15:20:44Z,42.09398097,-3.69418519
935.1,2019-02-17T15:20:48Z,42.09393875,-3.69423337
935.1,2019-02-17T15:20:56Z,42.09390029,-3.69426675
937.0,2019-02-17T15:21:15Z,42.09384476,-3.69433925
934.6,2019-02-17T15:21:18Z,42.09376563,-3.69444217
933.3,2019-02-17T15:21:20Z,42.09366905,-3.69457352
932.0,2019-02-17T15:21:22Z,42.09354587,-3.69473875
930.5,2019-02-17T15:21:24Z,42.09342064,-3.69492634
930.5,2019-02-17T15:21:27Z,42.09322418,-3.69529759
929.2,2019-02-17T15:21:30Z,42.09302626,-3.69571071
929.2,2019-02-17T15:21:32Z,42.09289039,-3.69598082
927.8,2019-02-17T15:21:35Z,42.09268213,-3.69635577
927.8,2019-02-17T15:21:37Z,42.09254052,-3.69660269
927.8,2019-02-17T15:21:40Z,42.09232085,-3.69712201
927.8,2019-02-17T15:21:42Z,42.09219089,-3.69750669
927.8,2019-02-17T15:21:45Z,42.09198554,-3.69799999
927.8,2019-02-17T15:21:47Z,42.09185961,-3.69830956
927.8,2019-02-17T15:21:50Z,42.09163349,-3.69878570
927.8,2019-02-17T15:21:52Z,42.09149307,-3.69913759
927.8,2019-02-17T15:21:54Z,42.09139347,-3.69953407
927.8,2019-02-17T15:21:56Z,42.09133872,-3.69990670
929.7,2019-02-17T15:21:59Z,42.09127770,-3.70056093
931.9,2019-02-17T15:22:02Z,42.09122621,-3.70126004
933.1,2019-02-17T15:22:04Z,42.09119572,-3.70174578
935.5,2019-02-17T15:22:07Z,42.09113586,-3.70251107
937.5,2019-02-17T15:22:10Z,42.09108632,-3.70330017
938.9,2019-02-17T15:22:12Z,42.09104816,-3.70383602
938.9,2019-02-17T15:22:15Z,42.09101590,-3.70463749
938.9,2019-02-17T15:22:18Z,42.09097490,-3.70543413
938.9,2019-02-17T15:22:20Z,42.09094041,-3.70596903
938.9,2019-02-17T15:22:23Z,42.09088559,-3.70674131
938.9,2019-02-17T15:22:26Z,42.09082401,-3.70749433
938.9,2019-02-17T15:22:28Z,42.09079299,-3.70799654
938.9,2019-02-17T15:22:31Z,42.09075635,-3.70875347
938.9,2019-02-17T15:22:34Z,42.09077392,-3.70950660
938.9,2019-02-17T15:22:36Z,42.09083722,-3.71000399
938.9,2019-02-17T15:22:39Z,42.09096904,-3.71073251
938.9,2019-02-17T15:22:42Z,42.09111335,-3.71146634
938.9,2019-02-17T15:22:44Z,42.09120147,-3.71194125
935.9,2019-02-17T15:22:47Z,42.09135600,-3.71264623
934.3,2019-02-17T15:22:50Z,42.09153819,-3.71335262
932.8,2019-02-17T15:22:52Z,42.09163629,-3.71379753
931.3,2019-02-17T15:22:55Z,42.09176044,-3.71445350
933.2,2019-02-17T15:22:58Z,42.09184945,-3.71509512
933.2,2019-02-17T15:23:00Z,42.09190403,-3.71555030
931.7,2019-02-17T15:23:03Z,42.09198875,-3.71623976
930.3,2019-02-17T15:23:06Z,42.09206472,-3.71695551
927.5,2019-02-17T15:23:08Z,42.09212103,-3.71742771
925.6,2019-02-17T15:23:11Z,42.09217562,-3.71807672
923.9,2019-02-17T15:23:14Z,42.09216911,-3.71869969
923.9,2019-02-17T15:23:16Z,42.09210427,-3.71909599
923.9,2019-02-17T15:23:19Z,42.09197793,-3.71970290
922.8,2019-02-17T15:23:22Z,42.09186081,-3.72033658
922.8,2019-02-17T15:23:24Z,42.09177617,-3.72076417
922.8,2019-02-17T15:23:27Z,42.09168144,-3.72140718
921.4,2019-02-17T15:23:30Z,42.09169169,-3.72206773
921.4,2019-02-17T15:23:32Z,42.09175359,-3.72252434
921.4,2019-02-17T15:23:35Z,42.09186577,-3.72319576
921.4,2019-02-17T15:23:38Z,42.09197312,-3.72384678
923.0,2019-02-17T15:23:40Z,42.09204817,-3.72427674
923.0,2019-02-17T15:23:43Z,42.09216853,-3.72489462
924.1,2019-02-17T15:23:46Z,42.09228442,-3.72548385
926.0,2019-02-17T15:23:48Z,42.09235015,-3.72586724
927.2,2019-02-17T15:23:50Z,42.09240637,-3.72620209
929.0,2019-02-17T15:23:52Z,42.09244686,-3.72648823
930.7,2019-02-17T15:23:55Z,42.09248618,-3.72682130
931.9,2019-02-17T15:23:57Z,42.09250473,-3.72699850
931.9,2019-02-17T15:24:00Z,42.09251409,-3.72722469
931.9,2019-02-17T15:24:02Z,42.09245580,-3.72733247
931.9,2019-02-17T15:24:04Z,42.09231813,-3.72743316
931.9,2019-02-17T15:24:07Z,42.09205753,-3.72755702
933.2,2019-02-17T15:24:10Z,42.09172314,-3.72766559
931.7,2019-02-17T15:24:12Z,42.09144233,-3.72774999
929.7,2019-02-17T15:24:15Z,42.09096673,-3.72789153
928.4,2019-02-17T15:24:18Z,42.09041207,-3.72805278
928.4,2019-02-17T15:24:20Z,42.08999910,-3.72818585
925.4,2019-02-17T15:24:23Z,42.08935727,-3.72838876
923.1,2019-02-17T15:24:26Z,42.08867418,-3.72861259
923.1,2019-02-17T15:24:28Z,42.08818805,-3.72877298
919.9,2019-02-17T15:24:31Z,42.08740927,-3.72905766
918.3,2019-02-17T15:24:34Z,42.08657830,-3.72936359
918.3,2019-02-17T15:24:36Z,42.08601723,-3.72957193
916.0,2019-02-17T15:24:39Z,42.08518153,-3.72989503
916.0,2019-02-17T15:24:42Z,42.08433054,-3.73020714
916.0,2019-02-17T15:24:44Z,42.08375696,-3.73042186
916.0,2019-02-17T15:24:47Z,42.08290371,-3.73077935
914.7,2019-02-17T15:24:50Z,42.08206763,-3.73117818
913.4,2019-02-17T15:24:52Z,42.08152499,-3.73144704
911.1,2019-02-17T15:24:55Z,42.08072473,-3.73185569
908.8,2019-02-17T15:24:58Z,42.07993371,-3.73226090
908.8,2019-02-17T15:25:00Z,42.07941276,-3.73252331
906.6,2019-02-17T15:25:03Z,42.07862983,-3.73291851
904.2,2019-02-17T15:25:06Z,42.07784747,-3.73328084
903.1,2019-02-17T15:25:08Z,42.07731236,-3.73347267
900.7,2019-02-17T15:25:11Z,42.07649094,-3.73367440
899.1,2019-02-17T15:25:14Z,42.07563752,-3.73374828
897.7,2019-02-17T15:25:16Z,42.07505545,-3.73372366
895.9,2019-02-17T15:25:19Z,42.07417843,-3.73357817
893.5,2019-02-17T15:25:22Z,42.07329892,-3.73333267
891.3,2019-02-17T15:25:24Z,42.07270232,-3.73316198
888.3,2019-02-17T15:25:27Z,42.07180048,-3.73300924
886.0,2019-02-17T15:25:30Z,42.07088056,-3.73299783
884.3,2019-02-17T15:25:32Z,42.07026177,-3.73307796
881.0,2019-02-17T15:25:35Z,42.06934882,-3.73334098
878.9,2019-02-17T15:25:38Z,42.06846161,-3.73375412
878.9,2019-02-17T15:25:40Z,42.06789463,-3.73411618
876.9,2019-02-17T15:25:42Z,42.06734976,-3.73453281
874.8,2019-02-17T15:25:44Z,42.06682092,-3.73498007
872.7,2019-02-17T15:25:47Z,42.06602461,-3.73567993
872.7,2019-02-17T15:25:49Z,42.06549329,-3.73615126
871.3,2019-02-17T15:25:52Z,42.06469179,-3.73685132
869.3,2019-02-17T15:25:54Z,42.06416969,-3.73731503
868.1,2019-02-17T15:25:56Z,42.06364856,-3.73778303
866.4,2019-02-17T15:25:59Z,42.06287137,-3.73847665
864.8,2019-02-17T15:26:02Z,42.06209078,-3.73915674
863.5,2019-02-17T15:26:04Z,42.06156584,-3.73958766
861.5,2019-02-17T15:26:07Z,42.06078522,-3.74020011
861.5,2019-02-17T15:26:10Z,42.05998550,-3.74079264
860.2,2019-02-17T15:26:12Z,42.05945997,-3.74119643
858.7,2019-02-17T15:26:15Z,42.05868298,-3.74179098
856.9,2019-02-17T15:26:18Z,42.05793675,-3.74233124
856.9,2019-02-17T15:26:20Z,42.05743823,-3.74262097
855.6,2019-02-17T15:26:23Z,42.05667964,-3.74291434
855.6,2019-02-17T15:26:26Z,42.05592844,-3.74314221
855.6,2019-02-17T15:26:28Z,42.05544094,-3.74329636
853.6,2019-02-17T15:26:31Z,42.05473426,-3.74349295
853.6,2019-02-17T15:26:34Z,42.05405050,-3.74367679
852.5,2019-02-17T15:26:36Z,42.05360069,-3.74378961
852.5,2019-02-17T15:26:38Z,42.05316156,-3.74391761
851.0,2019-02-17T15:26:40Z,42.05273281,-3.74406381
851.0,2019-02-17T15:26:43Z,42.05209675,-3.74433558
851.0,2019-02-17T15:26:45Z,42.05167698,-3.74454751
851.0,2019-02-17T15:26:47Z,42.05125835,-3.74477010
849.6,2019-02-17T15:26:50Z,42.05064027,-3.74512050
849.6,2019-02-17T15:26:52Z,42.05024980,-3.74534001
849.6,2019-02-17T15:26:55Z,42.04972516,-3.74564323
849.6,2019-02-17T15:26:58Z,42.04926103,-3.74594185
849.6,2019-02-17T15:27:00Z,42.04895863,-3.74614219
849.6,2019-02-17T15:27:03Z,42.04855867,-3.74639053
849.6,2019-02-17T15:27:06Z,42.04822269,-3.74660711
849.6,2019-02-17T15:27:08Z,42.04803944,-3.74671744
849.6,2019-02-17T15:27:11Z,42.04782680,-3.74685547
850.9,2019-02-17T15:27:14Z,42.04768048,-3.74695174
850.9,2019-02-17T15:27:16Z,42.04762539,-3.74698352
852.0,2019-02-17T15:27:19Z,42.04757896,-3.74700385
853.2,2019-02-17T15:27:23Z,42.04752392,-3.74700651
852.1,2019-02-17T15:27:26Z,42.04745589,-3.74687830
852.1,2019-02-17T15:27:28Z,42.04741066,-3.74675705
851.0,2019-02-17T15:27:31Z,42.04733782,-3.74650801
851.0,2019-02-17T15:27:33Z,42.04727380,-3.74631638
848.7,2019-02-17T15:27:36Z,42.04721092,-3.74600624
848.7,2019-02-17T15:27:38Z,42.04720351,-3.74578149
847.0,2019-02-17T15:27:40Z,42.04726333,-3.74555409
847.0,2019-02-17T15:27:42Z,42.04735427,-3.74535655
845.3,2019-02-17T15:27:44Z,42.04747994,-3.74520205
845.3,2019-02-17T15:27:46Z,42.04758657,-3.74504985
844.2,2019-02-17T15:27:48Z,42.04767171,-3.74488583
844.2,2019-02-17T15:27:51Z,42.04774962,-3.74465439
844.2,2019-02-17T15:27:53Z,42.04776809,-3.74452729
844.2,2019-02-17T15:27:56Z,42.04768200,-3.74438354
844.2,2019-02-17T15:27:58Z,42.04759188,-3.74429323
844.2,2019-02-17T15:28:00Z,42.04751090,-3.74418785
852.0,2019-02-17T15:28:03Z,42.04744828,-3.74398070
852.0,2019-02-17T15:28:05Z,42.04744328,-3.74381522
849.3,2019-02-17T15:28:07Z,42.04746299,-3.74365533
847.5,2019-02-17T15:28:09Z,42.04748241,-3.74350241
845.2,2019-02-17T15:28:11Z,42.04753183,-3.74336034
843.5,2019-02-17T15:28:13Z,42.04758657,-3.74323708
842.3,2019-02-17T15:28:15Z,42.04763527,-3.74312611
842.3,2019-02-17T15:28:17Z,42.04768385,-3.74301931
840.8,2019-02-17T15:28:20Z,42.04771653,-3.74289934
840.8,2019-02-17T15:28:24Z,42.04771508,-3.74280853
840.8,2019-02-17T15:28:27Z,42.04775973,-3.74275580
840.8,2019-02-17T15:28:29Z,42.04778431,-3.74270244
840.8,2019-02-17T15:28:32Z,42.04779796,-3.74263527
848.4,2019-02-17T15:28:42Z,42.04777674,-3.74257900
849.9,2019-02-17T15:28:46Z,42.04773000,-3.74259195
851.6,2019-02-17T15:28:59Z,42.04771126,-3.74252487
856.2,2019-02-17T15:29:39Z,42.04771879,-3.74246206
856.2,2019-02-17T15:29:50Z,42.04769410,-3.74241069
854.9,2019-02-17T15:30:29Z,42.04765152,-3.74238289
854.9,2019-02-17T15:33:11Z,42.04769667,-3.74238245
856.2,2019-02-17T15:34:02Z,42.04765882,-3.74234905
856.2,2019-02-17T16:01:08Z,42.04763650,-3.74229599
866.8,2019-02-17T16:01:48Z,42.04756273,-3.74233100
857.7,2019-02-17T16:05:55Z,42.04753856,-3.74229509
861.7,2019-02-17T16:06:00Z,42.04753346,-3.74235816
862.9,2019-02-17T16:09:46Z,42.04756777,-3.74226733
864.3,2019-02-17T16:09:54Z,42.04755855,-3.74232825
866.7,2019-02-17T16:10:09Z,42.04756330,-3.74240152
865.2,2019-02-17T16:10:16Z,42.04760920,-3.74240738
859.4,2019-02-17T16:14:31Z,42.04764024,-3.74234058
857.1,2019-02-17T16:15:52Z,42.04760868,-3.74238391
861.7,2019-02-17T16:16:06Z,42.04756739,-3.74241916
854.3,2019-02-17T16:16:28Z,42.04752650,-3.74227132
861.5,2019-02-17T16:16:49Z,42.04766047,-3.74220074
860.1,2019-02-17T16:16:59Z,42.04761420,-3.74220219
863.6,2019-02-17T16:20:45Z,42.04768045,-3.74234382
863.6,2019-02-17T16:20:49Z,42.04770149,-3.74228519
863.6,2019-02-17T16:20:53Z,42.04771245,-3.74222180
864.8,2019-02-17T16:20:57Z,42.04774219,-3.74215929
864.8,2019-02-17T16:21:08Z,42.04788965,-3.74205757
864.8,2019-02-17T16:21:11Z,42.04790476,-3.74199482
854.8,2019-02-17T16:23:21Z,42.04760644,-3.74231001
853.1,2019-02-17T16:23:24Z,42.04756195,-3.74234618
851.9,2019-02-17T16:23:28Z,42.04751942,-3.74237612
850.7,2019-02-17T16:23:33Z,42.04749142,-3.74242984
858.8,2019-02-17T16:23:45Z,42.04750809,-3.74244880
858.8,2019-02-17T16:23:49Z,42.04755019,-3.74240160
858.8,2019-02-17T16:23:53Z,42.04756875,-3.74233695
860.4,2019-02-17T16:29:22Z,42.04758142,-3.74236182
860.4,2019-02-17T16:29:25Z,42.04762260,-3.74233119
859.1,2019-02-17T16:31:16Z,42.04761345,-3.74245842
862.3,2019-02-17T16:34:48Z,42.04771121,-3.74245015
860.5,2019-02-17T16:35:04Z,42.04790675,-3.74232003
858.2,2019-02-17T16:35:07Z,42.04807539,-3.74225876
856.6,2019-02-17T16:35:09Z,42.04814123,-3.74226104
856.6,2019-02-17T16:35:12Z,42.04818857,-3.74232010
855.2,2019-02-17T16:35:15Z,42.04821031,-3.74239069
855.2,2019-02-17T16:35:18Z,42.04821535,-3.74246873
855.2,2019-02-17T16:35:20Z,42.04821541,-3.74254120
855.2,2019-02-17T16:35:22Z,42.04820254,-3.74263609
855.2,2019-02-17T16:35:25Z,42.04818076,-3.74276746
855.2,2019-02-17T16:35:27Z,42.04817050,-3.74283502
855.2,2019-02-17T16:35:29Z,42.04816239,-3.74290686
855.2,2019-02-17T16:35:31Z,42.04816001,-3.74298769
855.2,2019-02-17T16:35:33Z,42.04816231,-3.74305565
852.7,2019-02-17T16:35:40Z,42.04819780,-3.74326479
852.7,2019-02-17T16:35:42Z,42.04821255,-3.74332936
852.7,2019-02-17T16:35:44Z,42.04822801,-3.74339648
852.7,2019-02-17T16:35:46Z,42.04824740,-3.74346691
851.6,2019-02-17T16:35:48Z,42.04826742,-3.74353285
851.6,2019-02-17T16:35:50Z,42.04828379,-3.74359112
851.6,2019-02-17T16:35:52Z,42.04829836,-3.74364848
851.6,2019-02-17T16:35:55Z,42.04830380,-3.74373211
851.6,2019-02-17T16:35:57Z,42.04830636,-3.74379386
851.6,2019-02-17T16:35:59Z,42.04831527,-3.74386074
851.6,2019-02-17T16:36:01Z,42.04832391,-3.74392266
851.6,2019-02-17T16:36:04Z,42.04833333,-3.74400444
851.6,2019-02-17T16:36:07Z,42.04831799,-3.74409602
851.6,2019-02-17T16:36:09Z,42.04827578,-3.74415815
851.6,2019-02-17T16:36:11Z,42.04821467,-3.74420692
851.6,2019-02-17T16:36:13Z,42.04811708,-3.74423597
851.6,2019-02-17T16:36:15Z,42.04801877,-3.74429640
851.6,2019-02-17T16:36:18Z,42.04792125,-3.74447622
849.9,2019-02-17T16:36:20Z,42.04792732,-3.74460915
848.6,2019-02-17T16:36:22Z,42.04794962,-3.74475638
847.3,2019-02-17T16:36:24Z,42.04795365,-3.74492578
846.1,2019-02-17T16:36:27Z,42.04791336,-3.74521243
845.0,2019-02-17T16:36:29Z,42.04793221,-3.74540848
845.0,2019-02-17T16:36:32Z,42.04806600,-3.74563259
845.0,2019-02-17T16:36:34Z,42.04820902,-3.74569970
846.2,2019-02-17T16:36:36Z,42.04838015,-3.74571793
847.5,2019-02-17T16:36:38Z,42.04857508,-3.74567325
847.5,2019-02-17T16:36:40Z,42.04877116,-3.74560422
849.9,2019-02-17T16:36:43Z,42.04911630,-3.74544681
851.3,2019-02-17T16:36:45Z,42.04939417,-3.74530192
852.6,2019-02-17T16:36:47Z,42.04969569,-3.74514429
852.6,2019-02-17T16:36:49Z,42.05001219,-3.74496862
852.6,2019-02-17T16:36:52Z,42.05053063,-3.74467299
852.6,2019-02-17T16:36:54Z,42.05092236,-3.74445624
852.6,2019-02-17T16:36:56Z,42.05134074,-3.74422445
852.6,2019-02-17T16:36:58Z,42.05178153,-3.74400254
853.7,2019-02-17T16:37:00Z,42.05224081,-3.74380365
853.7,2019-02-17T16:37:02Z,42.05272362,-3.74361876
853.7,2019-02-17T16:37:04Z,42.05323496,-3.74345554
853.7,2019-02-17T16:37:06Z,42.05377397,-3.74330570
853.7,2019-02-17T16:37:08Z,42.05433225,-3.74316995
853.7,2019-02-17T16:37:10Z,42.05489835,-3.74303308
854.8,2019-02-17T16:37:12Z,42.05547840,-3.74288896
856.4,2019-02-17T16:37:15Z,42.05638744,-3.74264034
858.1,2019-02-17T16:37:17Z,42.05701224,-3.74243836
858.1,2019-02-17T16:37:20Z,42.05790680,-3.74196897
858.1,2019-02-17T16:37:22Z,42.05846633,-3.74158016
859.3,2019-02-17T16:37:25Z,42.05929643,-3.74096538
859.3,2019-02-17T16:37:27Z,42.05985732,-3.74052503
859.3,2019-02-17T16:37:29Z,42.06042900,-3.74009253
859.3,2019-02-17T16:37:32Z,42.06127661,-3.73942846
860.8,2019-02-17T16:37:34Z,42.06183846,-3.73897172
863.4,2019-02-17T16:37:37Z,42.06264870,-3.73827756
863.4,2019-02-17T16:37:39Z,42.06317565,-3.73782218
866.4,2019-02-17T16:37:42Z,42.06395630,-3.73714243
867.7,2019-02-17T16:37:44Z,42.06447886,-3.73669058
869.3,2019-02-17T16:37:47Z,42.06525824,-3.73601348
869.3,2019-02-17T16:37:49Z,42.06575947,-3.73556541
869.3,2019-02-17T16:37:52Z,42.06651946,-3.73488931
869.3,2019-02-17T16:37:54Z,42.06703070,-3.73443568
870.6,2019-02-17T16:37:56Z,42.06755606,-3.73400717
872.6,2019-02-17T16:37:58Z,42.06811033,-3.73363100
874.3,2019-02-17T16:38:00Z,42.06868469,-3.73331280
877.4,2019-02-17T16:38:03Z,42.06959396,-3.73293676
879.0,2019-02-17T16:38:05Z,42.07020194,-3.73278954
881.4,2019-02-17T16:38:08Z,42.07112867,-3.73267669
883.0,2019-02-17T16:38:10Z,42.07174687,-3.73270303
884.8,2019-02-17T16:38:12Z,42.07236024,-3.73278080
879.8,2019-02-17T16:38:14Z,42.07296286,-3.73293223
879.8,2019-02-17T16:38:16Z,42.07356277,-3.73312229
882.1,2019-02-17T16:38:18Z,42.07417800,-3.73327393
889.5,2019-02-17T16:38:20Z,42.07479797,-3.73338414
892.9,2019-02-17T16:38:22Z,42.07542580,-3.73342964
895.5,2019-02-17T16:38:24Z,42.07603814,-3.73341848
897.2,2019-02-17T16:38:26Z,42.07664613,-3.73332730
898.2,2019-02-17T16:38:28Z,42.07724843,-3.73316004
899.6,2019-02-17T16:38:30Z,42.07784314,-3.73293612
900.9,2019-02-17T16:38:32Z,42.07842620,-3.73265459
902.7,2019-02-17T16:38:34Z,42.07899134,-3.73237456
903.8,2019-02-17T16:38:36Z,42.07954110,-3.73209138
905.5,2019-02-17T16:38:38Z,42.08007667,-3.73181252
907.1,2019-02-17T16:38:40Z,42.08059802,-3.73153921
908.9,2019-02-17T16:38:42Z,42.08112189,-3.73127258
911.1,2019-02-17T16:38:44Z,42.08163299,-3.73101738
913.2,2019-02-17T16:38:46Z,42.08213765,-3.73077227
915.0,2019-02-17T16:38:48Z,42.08263320,-3.73053202
916.8,2019-02-17T16:38:50Z,42.08312897,-3.73031525
918.3,2019-02-17T16:38:52Z,42.08361871,-3.73011766
919.4,2019-02-17T16:38:54Z,42.08409333,-3.72993865
919.4,2019-02-17T16:38:56Z,42.08455391,-3.72976905
920.7,2019-02-17T16:38:58Z,42.08500552,-3.72960196
920.7,2019-02-17T16:39:00Z,42.08544967,-3.72943842
920.7,2019-02-17T16:39:02Z,42.08589002,-3.72926772
923.0,2019-02-17T16:39:04Z,42.08634043,-3.72910597
925.5,2019-02-17T16:39:06Z,42.08679571,-3.72893762
926.7,2019-02-17T16:39:08Z,42.08724950,-3.72876372
926.7,2019-02-17T16:39:10Z,42.08769996,-3.72859368
926.7,2019-02-17T16:39:12Z,42.08816046,-3.72841103
926.7,2019-02-17T16:39:14Z,42.08861362,-3.72823509
926.7,2019-02-17T16:39:16Z,42.08905413,-3.72805552
926.7,2019-02-17T16:39:18Z,42.08948208,-3.72786768
927.9,2019-02-17T16:39:20Z,42.08990082,-3.72768030
929.6,2019-02-17T16:39:23Z,42.09047066,-3.72740917
931.1,2019-02-17T16:39:25Z,42.09081621,-3.72725545
932.4,2019-02-17T16:39:27Z,42.09113208,-3.72710362
934.5,2019-02-17T16:39:29Z,42.09141413,-3.72695510
936.5,2019-02-17T16:39:31Z,42.09166205,-3.72682240
937.8,2019-02-17T16:39:33Z,42.09186458,-3.72671093
939.1,2019-02-17T16:39:36Z,42.09209561,-3.72657610
939.1,2019-02-17T16:39:39Z,42.09224222,-3.72642969
939.1,2019-02-17T16:39:41Z,42.09229473,-3.72630835
939.1,2019-02-17T16:39:44Z,42.09229724,-3.72603645
939.1,2019-02-17T16:39:47Z,42.09225294,-3.72568768
939.1,2019-02-17T16:39:49Z,42.09220727,-3.72540527
939.1,2019-02-17T16:39:51Z,42.09215323,-3.72508848
939.1,2019-02-17T16:39:53Z,42.09209476,-3.72474695
938.0,2019-02-17T16:39:56Z,42.09200360,-3.72421121
936.9,2019-02-17T16:39:58Z,42.09194194,-3.72384129
936.9,2019-02-17T16:40:00Z,42.09188346,-3.72346090
934.9,2019-02-17T16:40:02Z,42.09182156,-3.72306955
933.1,2019-02-17T16:40:04Z,42.09175322,-3.72267009
932.1,2019-02-17T16:40:07Z,42.09167674,-3.72207855
932.1,2019-02-17T16:40:09Z,42.09165044,-3.72168361
932.1,2019-02-17T16:40:11Z,42.09167005,-3.72127932
932.1,2019-02-17T16:40:13Z,42.09172993,-3.72088681
932.1,2019-02-17T16:40:15Z,42.09181479,-3.72049304
932.1,2019-02-17T16:40:17Z,42.09192333,-3.72013311
932.1,2019-02-17T16:40:19Z,42.09198806,-3.71970730
932.1,2019-02-17T16:40:21Z,42.09207951,-3.71930708
932.1,2019-02-17T16:40:24Z,42.09214184,-3.71868683
932.1,2019-02-17T16:40:26Z,42.09214162,-3.71828268
933.6,2019-02-17T16:40:28Z,42.09210652,-3.71786071
935.1,2019-02-17T16:40:31Z,42.09203799,-3.71724490
936.1,2019-02-17T16:40:33Z,42.09198393,-3.71683651
937.7,2019-02-17T16:40:35Z,42.09193099,-3.71643308
939.2,2019-02-17T16:40:38Z,42.09186507,-3.71587027
941.6,2019-02-17T16:40:40Z,42.09180928,-3.71548223
944.3,2019-02-17T16:40:43Z,42.09172211,-3.71489038
944.3,2019-02-17T16:40:45Z,42.09166609,-3.71449625
945.6,2019-02-17T16:40:48Z,42.09156507,-3.71389911
945.6,2019-02-17T16:40:50Z,42.09148544,-3.71348821
945.6,2019-02-17T16:40:52Z,42.09139534,-3.71306706
945.6,2019-02-17T16:40:55Z,42.09125677,-3.71240885
945.6,2019-02-17T16:40:57Z,42.09116158,-3.71195895
945.6,2019-02-17T16:40:59Z,42.09105947,-3.71148959
946.7,2019-02-17T16:41:01Z,42.09096166,-3.71102227
948.2,2019-02-17T16:41:03Z,42.09086513,-3.71056591
948.2,2019-02-17T16:41:05Z,42.09077422,-3.71010690
948.2,2019-02-17T16:41:07Z,42.09071115,-3.70964209
948.2,2019-02-17T16:41:09Z,42.09069301,-3.70916317
948.2,2019-02-17T16:41:11Z,42.09069641,-3.70867356
948.2,2019-02-17T16:41:13Z,42.09071923,-3.70817365
948.2,2019-02-17T16:41:15Z,42.09074651,-3.70767407
948.2,2019-02-17T16:41:17Z,42.09077831,-3.70717542
946.3,2019-02-17T16:41:19Z,42.09081193,-3.70667112
944.7,2019-02-17T16:41:21Z,42.09084210,-3.70615479
943.1,2019-02-17T16:41:23Z,42.09087889,-3.70562832
939.8,2019-02-17T16:41:25Z,42.09092051,-3.70509237
937.4,2019-02-17T16:41:27Z,42.09096414,-3.70454294
